com.samsung.health.food_intake,6170019,4
start_time,amount,custom,update_time,create_time,meal_type,name,unit,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
2021-07-19 02:57:33.812,1.0,,2021-07-19 03:02:31.708,2021-07-19 03:02:31.708,100002,탕평채,120001,78.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,fbd42241-39b9-4793-8a3f-f9c630f48ac7,520f3df2-55ed-4daa-9818-65c70c56ff40,
2021-07-14 05:35:25.567,1.0,,2021-07-14 05:40:12.855,2021-07-14 05:40:12.855,100002,흑미밥,120001,300.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,e5d22bef-e0ba-40c2-a433-6b413b17afe8,e07621b5-eed7-4f9e-850f-78108f7eef36,
2021-07-21 02:45:50.164,1.0,,2021-07-21 02:48:12.217,2021-07-21 02:48:12.217,100001,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,11429c81-2959-40b9-9073-97995fab052f,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-08 02:58:55.659,1.5,,2021-07-08 03:01:01.943,2021-07-08 03:01:01.943,100002,아이스경단,120001,67.5,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,31c082c4-b7d3-44ac-bd09-c4db5a35e6f2,9a637255-f18a-4685-8ec4-34f7e22d2cb9,
2021-07-19 02:53:17.587,1.0,,2021-07-19 02:57:30.859,2021-07-19 02:57:30.859,100001,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,92577e2b-e2d8-48f2-a889-3765d5e44e93,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-06 23:00:00.000,1.0,,2021-07-07 10:02:25.025,2021-07-07 10:02:25.025,100001,곰탕,120001,185.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,d151064e-1ed0-4ceb-ab91-183bce00d7ce,6f9d9a12-eff1-487e-8046-a383faf9f2ec,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.432,2021-07-21 02:53:01.432,100002,팝만두튀김*초간장,120001,215.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,bfa469b4-cfa5-4c39-81ba-c816dfb7972e,746c6a3a-0cfd-4645-b62b-51a05b74ee7b,
2021-07-13 05:10:12.142,1.0,,2021-07-13 05:16:53.497,2021-07-13 05:16:53.497,100002,피클,120001,25.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,94529525-4c7f-4655-a450-d5385f576fb4,e09daab4-f26e-463d-87a0-f9e6049b8bab,
2021-07-19 02:57:33.812,1.0,,2021-07-19 03:02:31.709,2021-07-19 03:02:31.709,100002,언양식바싹불고기,120001,245.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,b9a61d64-9c8e-4d66-b83c-fe1942b90492,5eac8fe9-4d46-4efe-adb0-dc392bc72696,
2021-07-08 02:58:55.659,1.0,,2021-07-08 02:59:15.340,2021-07-08 02:59:15.340,100002,야채계란찜,120001,187.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,4a5047f6-2e19-48c9-b950-3406b7d854ad,67dcd0d1-afa5-4ef4-b92b-d2564e930385,
2021-07-21 02:45:50.164,1.0,,2021-07-21 02:48:12.218,2021-07-21 02:48:12.218,100001,고추,120001,10.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,26e6b186-9bcd-4a8e-ad95-e79e644cc2cd,d2a853ae-e626-4377-96d9-b47bc3fa51be,
2021-07-14 05:35:25.567,1.0,,2021-07-14 05:40:12.852,2021-07-14 05:40:12.852,100002,돈육김치찌개,120001,321.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,08720a92-3ba9-4ce5-a9a4-484e0cb612b0,6a26ed99-b9d3-4a6d-aefc-2ca2dc8ab966,
2021-07-08 12:05:43.389,1.0,,2021-07-08 12:07:39.480,2021-07-08 12:07:39.480,100003,콩국수,120001,513.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,5d4da6c5-ce98-47e5-ba7a-010091bf85a5,cb4bc179-c733-4209-9587-7cb8525c6e96,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.432,2021-07-21 02:53:01.432,100002,물냉면,120001,245.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,4823ef8b-8afb-46fa-a7b1-39f8050af9cf,54f5d519-8e35-4ddb-aae7-b28088216a5e,
2021-07-13 05:10:12.142,1.0,,2021-07-13 05:16:53.497,2021-07-13 05:16:53.497,100002,고메치즈함박*파인애플,120001,345.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,9531d401-3af3-4473-ab10-a132c5411c45,f336cf0b-7add-4fc6-970c-8caed03b44b4,
2021-07-14 05:35:25.567,1.0,,2021-07-14 05:41:16.454,2021-07-14 05:41:16.454,100002,포도주스,120001,65.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,3c088db0-d9d4-4f7c-8027-913e3ecef169,30ca09d2-f433-4597-9094-bf85f37025e3,
2021-07-21 23:00:00.000,1.0,,2021-07-22 03:21:27.715,2021-07-22 03:21:27.715,100001,토종닭백숙,120001,350.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,fa45a1f8-d078-488b-ace4-b547b2f3bff0,7071524c-c98d-4b31-a618-1bbdaf44202c,
2021-07-14 05:35:25.567,1.0,,2021-07-14 05:40:12.853,2021-07-14 05:40:12.853,100002,떡갈비피망조림,120001,247.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,ff0bc08c-1128-4f73-971a-0443343b93c1,f5cf8563-019f-4e34-87d5-996c31ca434d,
2021-07-19 02:53:17.587,1.0,,2021-07-19 02:57:30.860,2021-07-19 02:57:30.860,100001,보리차,120001,4.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,ecbeabc0-7f3c-4988-b812-da6df512df76,eb8c59bf-9cd5-40e8-a40f-31d345132be6,
2021-07-17 23:00:00.000,1.0,,2021-07-18 07:07:29.492,2021-07-18 07:07:29.492,100001,고등어구이,120001,379.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,c3d12a31-ee1f-404d-8e5f-ff276c2028ab,bbeab744-0456-4885-afe4-fd456def8df3,
2021-07-22 03:22:08.941,1.0,,2021-07-22 03:28:07.504,2021-07-22 03:28:07.504,100002,들깨수제비국,120001,234.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,3457f1e6-a5db-4ca1-8516-5e469b6dae7b,8daee181-6b8e-4348-b5e2-b384ff44ad4a,
2021-07-21 23:00:00.000,1.0,,2021-07-22 03:21:27.715,2021-07-22 03:21:27.715,100001,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,6a75858d-e88a-4583-900f-73abb3fb3bd6,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.365,2021-09-29 02:18:58.365,100002,미트볼피망볶음,120001,268.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,c52dccbd-a490-496c-a9ab-1d062ba47ab1,7c264e85-9b9c-4f3d-9c2d-6f06fe950c03,
2021-07-19 02:57:33.812,1.0,,2021-07-19 03:02:31.710,2021-07-19 03:02:31.710,100002,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,8e6bfe2d-52ab-4c45-b4b6-aed69e03dfca,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-19 02:53:17.587,1.0,,2021-07-19 02:57:30.860,2021-07-19 02:57:30.860,100001,돈사태장조림,120001,310.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,161dc7c2-1e86-479a-8f07-eaa804587a0c,4192581a-889b-48e0-a6e5-d1c66dd92975,
2021-09-29 02:19:05.185,1.0,,2021-09-29 02:22:40.876,2021-09-29 02:22:40.876,100001,잡곡밥,120001,300.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,0110bcae-2dc3-49d6-ae97-c89d274b7454,6751410e-9887-4850-8d72-300b12f8cedf,
2021-07-22 03:22:08.941,1.0,,2021-07-22 03:28:07.502,2021-07-22 03:28:07.502,100002,흑미밥,120001,300.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,9db49b3c-4adf-43fd-89a2-fec388b0e240,e07621b5-eed7-4f9e-850f-78108f7eef36,
2021-09-30 05:47:10.602,1.0,,2021-09-30 05:50:48.678,2021-09-30 05:50:48.678,100002,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,50e1e795-dc8b-44e3-a799-4f8c7119d489,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-21 02:45:50.164,1.0,,2021-07-21 02:48:12.218,2021-07-21 02:48:12.218,100001,잡곡밥,120001,300.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,9045b78f-ab85-4a8b-8d7c-480904f48f55,6751410e-9887-4850-8d72-300b12f8cedf,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.365,2021-09-29 02:18:58.365,100002,구운파래김,120001,10.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,5119bf55-8f1f-4afc-a6a0-b7b42345732d,2243545c-5570-442a-9052-1dfd85177df2,
2021-07-19 02:57:33.812,1.0,,2021-07-19 03:02:31.711,2021-07-19 03:02:31.711,100002,바지락아욱국,120001,210.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,37957a32-7d15-4084-82a0-f79963ba4896,0d61f868-489b-4d57-ba24-a8321ecd29f5,
2021-07-06 23:00:00.000,1.0,,2021-07-07 10:02:25.026,2021-07-07 10:02:25.026,100001,호박나물,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,13b5c4d0-e876-4ddb-922a-2b74fd541d54,6f01c0f2-c759-4caa-9710-20f9dd0597c0,
2021-09-29 02:19:05.185,1.0,,2021-09-29 02:22:40.876,2021-09-29 02:22:40.876,100001,미역줄기볶음,120001,0.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,141720e9-9100-48c0-a855-d982d1b685e6,d6c55ca0-7dcd-4999-940a-8d3dc84725aa,
2021-07-21 02:45:50.164,1.0,,2021-07-21 02:48:12.219,2021-07-21 02:48:12.219,100001,갈비탕,120001,222.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,f2fc4c1f-6ece-474e-9ae0-a14b796e0d36,27e05158-43fa-44f9-8498-d90c409d2d9b,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.433,2021-07-21 02:53:01.433,100002,아삭이고추양파무침,120001,47.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,2e75578c-b9e7-4990-b647-38418b3f216e,577736c0-f94f-445e-a73a-3bab6e13d189,
2021-09-30 05:47:10.602,1.0,,2021-09-30 05:50:48.677,2021-09-30 05:50:48.677,100002,뚝배기불고기,120001,347.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,0d3db65e-7087-46e3-91f2-47354044c2c3,45e41daa-6c20-4939-96ee-f4ffe05c9166,
2021-07-08 02:58:55.659,1.0,,2021-07-08 02:59:15.341,2021-07-08 02:59:15.341,100002,치커리참깨소스무침,120001,78.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,7d84bb68-6ed1-4f26-ac8d-cd5b5754c5bc,a005aea5-c0cc-4cf0-a7fd-5f6f5d0d12cf,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.433,2021-07-21 02:53:01.433,100002,우엉차,120001,4.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,5a2a3a2d-9d52-4c9f-a13b-ec7319b715a1,d0c1bdc3-5fc1-49b2-8036-550a9d16b0b5,
2021-07-22 03:22:08.941,1.0,,2021-07-22 03:28:07.498,2021-07-22 03:28:07.498,100002,두부계란전*부추양념장,120001,210.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,68d7e4f3-e3b9-477f-a1a4-b0e483c08590,a7719b5c-3588-4f01-813f-0929c1f20c6c,
2021-07-06 23:00:00.000,1.0,,2021-07-07 10:02:25.026,2021-07-07 10:02:25.026,100001,콩나물무침,120001,38.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,d8c13741-d430-41ee-aac0-baed9b4a9042,cc5f81a1-7295-4c37-8fba-1062075f6446,
2021-07-22 03:22:08.941,1.0,,2021-07-22 03:28:07.498,2021-07-22 03:28:07.498,100002,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,96842d3c-30fb-42db-9ad6-7b07043604e5,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-08 12:05:43.389,1.0,,2021-07-08 12:07:39.480,2021-07-08 12:07:39.480,100003,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,6142bc4f-5f2e-43ca-8e76-27c6e9c9f007,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-22 03:22:08.941,1.0,,2021-07-22 03:28:07.504,2021-07-22 03:28:07.504,100002,통마늘제육봌음-양파,120001,345.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,11934a42-8153-48d3-9d47-0e1aaabdddb8,5d05ceb5-90fc-47f4-a9a6-7fe673af7b5b,
2021-07-08 02:58:55.659,1.0,,2021-07-08 02:59:15.342,2021-07-08 02:59:15.342,100002,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,a34a15e4-e9fa-439d-85af-6d4af3c449b9,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-13 05:10:12.142,1.0,,2021-07-13 05:16:53.497,2021-07-13 05:16:53.497,100002,브로콜리크림스프,120001,210.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,5a4719c8-0971-4acd-a51d-d2d8aa9c66b3,c5bf1562-e461-4048-8119-0fac0ae274e6,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.362,2021-09-29 02:18:58.362,100002,된장찌개,120001,287.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,2a75fb4d-bfb9-4f0a-a0bd-82f0abd2a6d5,79596334-88ed-439a-92da-4a4e8457c99b,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.366,2021-09-29 02:18:58.366,100002,알타리김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,14d94de5-ce5f-4784-a98d-738fbc453864,bf751eca-754c-48df-a742-e26da4f50874,
2021-07-14 05:35:25.567,1.0,,2021-07-14 05:40:12.853,2021-07-14 05:40:12.853,100002,미나리숙주무침,120001,78.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,c38db01f-6d2d-4215-8d2a-ba027a83ffb2,34c4a45c-170a-4cf0-9749-4467369e7903,
2021-07-08 12:05:43.389,1.0,,2021-07-08 12:07:39.481,2021-07-08 12:07:39.481,100003,열무김치,120001,12.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,dba7632d-e417-4ec6-9cd3-66bf72b75dca,812db775-5909-4ee3-9678-9df2800befa3,
2021-09-29 02:19:05.185,1.0,,2021-09-29 02:22:40.877,2021-09-29 02:22:40.877,100001,무채나물,120001,0.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,af684acf-282d-46a8-8708-6644a74899b5,f59ff1f1-bf43-4261-8332-4db7bc677c20,
2021-07-13 05:10:12.142,1.0,,2021-07-13 05:16:53.498,2021-07-13 05:16:53.498,100002,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,841e65fb-5fa0-469c-a297-cf00a105dfed,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-18 03:00:00.000,1.0,,2021-07-18 07:08:52.850,2021-07-18 07:08:52.850,100002,진라면 매운맛 (120g)(오뚜기),120001,500.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,97177ac6-59ec-4b47-b60e-3757e99b44dc,28ffcc44-90d1-471e-9ab2-1462c8ddddff,
2021-07-19 02:53:17.587,1.0,,2021-07-19 02:57:30.861,2021-07-19 02:57:30.861,100001,쌀밥/누룽지,120001,300.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,6da6455b-44f0-4730-a8e7-e9b03cfe2f74,43c9586e-d9fd-44c1-9aca-c0e6d3339a05,
2021-09-30 05:47:10.602,1.0,,2021-09-30 05:50:48.679,2021-09-30 05:50:48.679,100002,혼합잡곡밥,120001,300.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,ba7dd0e7-62ac-4d82-8d2b-c22d24b968e9,e45459c4-6afe-4f6c-955e-9a37c953643e,
2021-07-14 05:35:25.567,1.0,,2021-07-14 05:40:12.854,2021-07-14 05:40:12.854,100002,삼치구이*와사비장,120001,326.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,0ddf8510-c584-4179-85ad-988e549d09aa,d12af88c-28ec-4e6b-a10c-02a32953de91,
2021-07-19 02:57:33.812,1.0,,2021-07-19 03:02:31.712,2021-07-19 03:02:31.712,100002,불어묵메추리알조림,120001,127.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,3e5b704c-9770-43de-aa60-c3492a5ffcaf,273c43c4-e3f2-4c58-9548-52f791f452e1,
2021-07-19 02:53:17.587,1.0,,2021-07-19 02:57:30.858,2021-07-19 02:57:30.858,100001,옹심이감자국,120001,266.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,f2a49b85-7ff6-4d97-9244-79c6f1474185,38cf52fd-6f5c-493c-a2ae-21b9a5dc1383,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.430,2021-07-21 02:53:01.430,100002,우유빙수,120001,98.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,e7bcb656-1f33-46da-9cd9-937fff875d18,0b40d965-c46e-476f-b1dd-d65367888e11,
2021-07-19 02:57:33.812,1.0,,2021-07-19 03:02:31.707,2021-07-19 03:02:31.707,100002,나물비빔밥*계란후라이,120001,347.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,d3805db6-4ec9-44e4-8423-9c3294f39689,aef3a99f-e2fe-4d3c-bcc2-345ac8a84a58,
2021-07-19 02:57:33.812,1.0,,2021-07-19 03:02:31.714,2021-07-19 03:02:31.714,100002,제호탕,120001,45.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,2eb65a7e-a023-4a1d-b72b-740899524885,36a3df77-c63c-4771-9957-84ba883c275c,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.366,2021-09-29 02:18:58.366,100002,식혜,120001,65.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,f83b5971-9631-4847-a9b3-21ecf3ac5b75,3c87c84e-2613-4221-b6b3-d6c8ddcb4c1b,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.431,2021-07-21 02:53:01.431,100002,추가백미밥,120001,150.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,9a6ed057-2248-4bbf-82b5-47eff2c80134,98ebedeb-6c0f-469f-8cb4-39095e49001d,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.434,2021-07-21 02:53:01.434,100002,포기김치,120001,20.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,24f786a5-5f85-42f0-a5a4-258a4c6e7564,e538f267-2f7a-4b2f-af84-aa9c955d5d9e,
2021-07-21 02:51:42.132,1.0,,2021-07-21 02:53:01.435,2021-07-21 02:53:01.435,100002,훈제오리오븐구이,120001,326.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,15cf46d0-83cd-49b9-b17e-5756d46b2a26,4bfaabff-b6bc-46e6-a808-bb2d745ae5de,
2021-09-30 05:47:10.602,1.0,,2021-09-30 05:50:48.675,2021-09-30 05:50:48.675,100002,당근숙주나물,120001,47.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,1414f565-c56c-43ee-9074-c058a665ac3c,4e7fd17b-2bb3-45f0-b824-03e52da11514,
2021-07-22 03:22:08.941,1.0,,2021-07-22 03:28:07.500,2021-07-22 03:28:07.500,100002,땅콩연근조림,120001,54.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,44c9d636-13a0-4f2b-a75c-7653904d2b35,600ad85c-2600-4bf0-914f-172e26717ded,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.363,2021-09-29 02:18:58.363,100002,고등어묵은지조림,120001,326.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,87251135-e790-40f7-bc55-64409a0ec8db,10878421-cc1e-4417-8a92-2479fb70d1b4,
2021-07-22 03:22:08.941,1.0,,2021-07-22 03:28:07.500,2021-07-22 03:28:07.500,100002,숙주미나리무침,120001,47.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,41deff28-5981-4c23-be12-7058716b8f6b,b5728318-2aee-4681-ad26-2a3e79898fc5,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.367,2021-09-29 02:18:58.367,100002,콩나물영양밥*양념장,120001,345.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,787973c6-78a9-49cd-b6f3-f1e734abfdff,438844a2-0966-4a72-9f1a-21377766c86b,
2021-09-29 02:12:06.505,1.0,,2021-09-29 02:18:58.364,2021-09-29 02:18:58.364,100002,도토리묵야채무침,120001,57.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,1956d649-67c6-4cb8-a234-911dfb44a6bb,0578e868-9c98-4352-9da2-234ee83ed104,
2021-09-29 02:19:05.185,1.0,,2021-09-29 02:22:40.875,2021-09-29 02:22:40.875,100001,부대찌개,120001,0.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,6428618c-14e9-4430-874a-6bf15527465d,74e41f24-96ae-4798-9a67-3094e4b2677a,
2021-09-30 05:47:10.602,1.0,,2021-09-30 05:50:48.676,2021-09-30 05:50:48.676,100002,청양소세지야채볶음,120001,245.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,81fe110a-231c-44ea-9b79-a8ea0da24624,d7710203-a850-49b2-9e8e-369e9f810c66,
2021-09-30 05:47:10.602,1.0,,2021-09-30 05:50:48.676,2021-09-30 05:50:48.676,100002,야채계란찜,120001,187.0,UTC+0900,V57RQzDK0T,,com.sec.android.app.shealth,8986eb01-f5b9-4d4d-acd4-27635d04f3ab,67dcd0d1-afa5-4ef4-b92b-d2564e930385,
