,Date,Step Count,Speed (m/s),Distance,Greater than 10K steps,Avg. mental recovery,Avg. sleep efficiency,Avg. sleep score,Total sleep time,Nap duration,Starting sleep time(night),Ending sleep time(night),Number of times woken up during sleep,Sleep during night,Total night sleep,Min. HR (daily),Max. HR (daily),Avg. HR (daily),Number of samples (daily),Avg. day HR,Max. HR (day),Min. HR (day),Number of samples (day),Avg. night HR,Max. HR (night),Min. HR (night),Number of samples (night)
128,2021-11-23 ,86.0,0.14,69.44,No,66.78,83.24,53.43,7 hours 29 min,5 hours 21 min,21:15:31,23:23:31,11.0,Yes,2 hours 8 min,40.0,100.0,52.58,19.0,55.53,100.0,40.0,15,41.5,100.0,41.0,4
129,2021-11-24 ,38.0,0.1,30.51,No,76.62,82.0,48.13,7 hours 28 min,5 hours 12 min,21:02:25,23:18:25,13.0,Yes,2 hours 16 min,40.0,100.0,49.8,20.0,52.93,100.0,40.0,14,42.5,85.0,40.0,6
130,2021-11-25 ,7563.0,1.58,5967.94,No,70.0,93.01,59.0,4 hours 51 min,2 hours 58 min,21:19:54,22:52:54,12.0,Yes,1 hours 53 min,40.0,105.0,59.53,19.0,64.33,105.0,40.0,15,41.5,103.0,40.0,4
131,2021-11-26 ,2279.0,1.19,1770.4,No,,,,,,,,,,,40.0,103.0,96.25,4.0, , , , ,96.25,103.0,40.0,4
132,2021-11-27 ,11552.0,1.31,9016.05,Yes,79.0,87.36,74.0,7 hours 47 min,5 hours 32 min,21:13:31,23:12:31,14.0,Yes,2 hours 15 min,40.0,62.0,42.68,19.0,41.79,47.0,40.0,14,45.2,62.0,40.0,5
133,2021-11-28 ,604.0,1.7,517.73,No,79.0,94.09,76.0,5 hours 44 min,3 hours 26 min,21:04:16,23:22:16,14.0,Yes,2 hours 18 min,40.0,62.0,45.27,15.0,46.4,62.0,41.0,10,43.0,62.0,40.0,5
134,2021-11-29 ,3839.0,1.21,3100.25,No,78.0,85.61,74.0,6 hours 10 min,3 hours 46 min,21:05:30,23:44:30,11.0,Yes,2 hours 24 min,40.0,102.0,50.26,23.0,52.35,102.0,40.0,17,44.33,65.0,40.0,6
135,2021-11-30 ,10285.0,1.36,8021.99,Yes,79.0,92.83,65.0,3 hours 16 min,0 hours 44 min,00:04:30,23:44:11,9.0,Yes,2 hours 32 min,40.0,65.0,44.71,14.0,45.71,56.0,41.0,7,43.71,65.0,40.0,7
136,2021-12-01 ,9701.0,1.37,7658.75,No,73.0,89.79,71.0,5 hours 38 min,4 hours 24 min,21:00:11,22:50:11,12.0,Yes,1 hours 14 min,40.0,103.0,55.38,26.0,52.94,103.0,40.0,16,59.3,98.0,40.0,10
137,2021-12-02 ,5048.0,1.4,4050.21,No,73.0,90.43,78.0,6 hours 36 min,3 hours 42 min,21:07:24,23:43:24,13.0,Yes,2 hours 54 min,40.0,105.0,56.11,28.0,47.17,105.0,40.0,12,62.81,105.0,40.0,16
138,2021-12-03 ,2221.0,1.5,1755.61,No,82.0,89.29,65.0,6 hours 58 min,4 hours 41 min,21:01:47,23:09:47,15.0,Yes,2 hours 17 min,40.0,100.0,62.46,24.0,55.23,100.0,40.0,13,71.0,100.0,40.0,11
139,2021-12-04 ,16244.0,1.45,12699.16,Yes,79.0,90.84,81.0,7 hours 33 min,4 hours 39 min,21:01:41,23:50:41,16.0,Yes,2 hours 54 min,40.0,105.0,56.68,25.0,45.62,52.0,44.0,8,61.88,105.0,40.0,17
140,2021-12-05 ,1724.0,0.5,1337.94,No,77.94,93.55,74.06,7 hours 26 min,4 hours 56 min,00:03:41,23:56:45,20.0,Yes,2 hours 30 min,40.0,94.0,52.12,26.0,51.08,94.0,40.0,12,53.0,94.0,40.0,14
141,2021-12-06 ,4294.0,1.39,3569.97,No,87.0,94.25,56.0,5 hours 22 min,3 hours 3 min,21:04:40,23:14:40,14.0,Yes,2 hours 19 min,40.0,106.0,57.96,27.0,51.5,106.0,40.0,14,64.92,106.0,40.0,13
142,2021-12-07 ,13463.0,1.25,10410.78,Yes,80.0,92.04,76.0,6 hours 53 min,4 hours 34 min,21:02:47,23:14:47,15.0,Yes,2 hours 19 min,40.0,136.0,57.04,24.0,45.69,136.0,40.0,13,70.45,136.0,40.0,11
143,2021-12-08 ,4218.0,1.63,3450.63,No,,,,,,,,,,,,,,,,,,,,,,
144,2021-12-09 ,2412.0,1.19,1977.51,No,,,,,,,,,,,73.0,106.0,86.0,7.0, , , , ,86.0,106.0,73.0,7
145,2021-12-10 ,16506.0,1.26,12899.43,Yes,83.0,91.72,82.0,6 hours 52 min,3 hours 45 min,21:04:35,23:59:35,15.0,Yes,3 hours 7 min,41.0,94.0,51.62,21.0,47.94,94.0,41.0,16,63.4,94.0,41.0,5
146,2021-12-11 ,1116.0,2.06,997.28,No,80.0,88.68,73.0,6 hours 8 min,5 hours 57 min,20:53:44,21:04:44,12.0,Yes,0 hours 11 min,,,,,,,,,,,,
147,2021-12-12 ,320.0,0.78,278.33,No,,,,,,,,,,,,,,,,,,,,,,
 ,"com.samsung.shealth.tracker.heart_rate,6200039,3"
