com.samsung.shealth.sleep,6196009,5
original_efficiency,mental_recovery,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,has_sleep_data,combined_id,data_version,physical_recovery,original_wake_up_time,movement_awakening,original_bed_time,quality,extra_data,sleep_cycle,efficiency,sleep_score,sleep_duration,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,74.0,30,30,61,1,65,376,354,0,31,0,0,,1,49.0,,43.0,,,00000000-0000-0000-0000-000000ac9955.extra_data.json,1,82.57372,67,376,2021-08-07 18:16:00.000,,2021-08-08 01:43:04.046,2021-08-08 00:32:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-08 00:32:00.000,00000000-0000-0000-0000-000000ac9955,
,78.0,5,21,4,2,19,166,44,0,7,0,0,,1,34.0,,25.0,,,00000000-0000-0000-0000-00001dd054cd.extra_data.json,2,87.878784,64,166,2021-08-16 18:14:00.000,,2021-08-16 21:05:04.074,2021-08-16 21:00:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-16 21:00:00.000,00000000-0000-0000-0000-00001dd054cd,
,64.0,10,10,5,6,19,150,44,1,3,0,0,,1,31.0,,26.0,,,00000000-0000-0000-0000-00005e43994d.extra_data.json,2,83.43949,54,150,2021-08-23 01:09:00.000,,2021-08-23 05:42:00.567,2021-08-23 03:39:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-23 03:39:00.000,00000000-0000-0000-0000-00005e43994d,
,64.0,11,11,14,1,21,83,60,1,10,0,0,,1,29.0,,61.0,,,00000000-0000-0000-0000-00002b4704c7.extra_data.json,1,74.39024,62,83,2021-08-19 23:49:00.000,,2021-08-20 05:02:05.724,2021-08-20 01:12:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-20 01:12:00.000,00000000-0000-0000-0000-00002b4704c7,
,68.0,8,33,3,2,23,172,63,1,10,0,0,,1,41.0,,24.0,,,00000000-0000-0000-0000-00003cbaa625.extra_data.json,2,82.32044,66,172,2021-07-22 16:05:00.000,,2021-07-22 19:10:03.325,2021-07-22 18:57:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-22 18:57:00.000,00000000-0000-0000-0000-00003cbaa625,
,74.0,2,2,4,1,9,81,81,0,0,0,0,,1,12.0,,16.0,,,00000000-0000-0000-0000-00000c9e1bb9.extra_data.json,1,88.88889,62,81,2021-08-25 09:51:00.000,,2021-08-25 11:19:05.327,2021-08-25 11:11:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-25 11:11:00.000,00000000-0000-0000-0000-00000c9e1bb9,
,70.0,0,0,0,0,0,80,0,0,0,0,0,,1,8.0,,0.0,,,00000000-0000-0000-0000-00006ec530c4.extra_data.json,0,83.33333,39,80,2021-08-22 09:07:00.000,,2021-08-22 10:46:02.277,2021-08-22 10:27:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-22 10:27:00.000,00000000-0000-0000-0000-00006ec530c4,
,49.0,0,10,0,11,35,151,49,2,21,0,0,,1,22.0,,37.0,,,00000000-0000-0000-0000-00006f61bcbf.extra_data.json,2,75.32467,40,151,2021-08-18 16:29:00.000,,2021-08-18 23:13:03.932,2021-08-18 19:00:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-18 19:00:00.000,00000000-0000-0000-0000-00006f61bcbf,
,61.0,13,13,18,4,23,157,143,1,12,0,0,,1,28.0,,35.0,,,00000000-0000-0000-0000-000065c771ee.extra_data.json,1,85.25641,55,157,2021-08-09 18:13:00.000,,2021-08-09 21:39:02.554,2021-08-09 20:50:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-09 20:50:00.000,00000000-0000-0000-0000-000065c771ee,
,59.0,0,26,6,11,46,316,54,2,26,0,0,,1,40.0,,34.0,,,00000000-0000-0000-0000-000001074de3.extra_data.json,4,83.59133,43,316,2021-07-24 17:33:00.000,,2021-07-24 23:03:30.659,2021-07-24 22:48:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-24 22:48:00.000,00000000-0000-0000-0000-000001074de3,
,70.0,0,0,0,0,13,93,0,0,3,0,0,,1,9.0,,17.0,,,00000000-0000-0000-0000-0000108c5706.extra_data.json,0,86.02151,34,93,2021-08-28 07:49:00.000,,2021-08-28 10:36:05.362,2021-08-28 09:22:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-28 09:22:00.000,00000000-0000-0000-0000-0000108c5706,
,70.0,0,51,0,0,32,244,0,0,9,0,0,,1,45.0,,17.0,,,00000000-0000-0000-0000-00001dd34b2d.extra_data.json,0,86.776855,49,244,2021-08-24 16:47:00.000,,2021-08-24 21:07:04.984,2021-08-24 20:50:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-24 20:50:00.000,00000000-0000-0000-0000-00001dd34b2d,
,68.0,9,9,1,7,21,196,43,1,6,0,0,,1,33.0,,16.0,,,00000000-0000-0000-0000-00000280e3e2.extra_data.json,3,89.17526,56,196,2021-08-12 18:58:00.000,,2021-08-12 22:22:03.366,2021-08-12 22:13:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-12 22:13:00.000,00000000-0000-0000-0000-00000280e3e2,
,60.0,27,30,4,5,29,212,77,1,10,0,0,,1,49.0,,24.0,,,00000000-0000-0000-0000-000057e044cc.extra_data.json,1,86.320755,66,212,2021-08-20 01:20:00.000,,2021-08-20 05:02:05.707,2021-08-20 04:52:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-20 04:52:00.000,00000000-0000-0000-0000-000057e044cc,
,70.0,0,0,0,0,25,94,0,0,15,0,0,,1,9.0,,43.0,,,00000000-0000-0000-0000-000078e37ca6.extra_data.json,0,71.13402,31,94,2021-07-26 07:06:00.000,,2021-07-26 08:45:04.253,2021-07-26 08:40:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-26 08:40:00.000,00000000-0000-0000-0000-000078e37ca6,
,70.0,0,0,0,0,16,122,0,0,8,0,0,,1,12.0,,20.0,,,00000000-0000-0000-0000-000078fabc4d.extra_data.json,0,86.17886,31,122,2021-08-27 15:57:00.000,,2021-08-27 18:03:03.188,2021-08-27 17:59:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-27 17:59:00.000,00000000-0000-0000-0000-000078fabc4d,
,64.0,0,0,1,1,13,97,56,1,3,0,0,,1,10.0,,18.0,,,00000000-0000-0000-0000-0000413ddc2f.extra_data.json,1,87.5,41,97,2021-08-30 06:55:00.000,,2021-08-30 08:35:01.987,2021-08-30 08:32:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-30 08:32:00.000,00000000-0000-0000-0000-0000413ddc2f,
,69.0,0,36,8,1,39,217,67,1,22,0,0,,1,38.0,,40.0,,,00000000-0000-0000-0000-00003ca8d7c5.extra_data.json,2,81.27854,55,217,2021-08-22 19:18:00.000,,2021-08-22 23:01:01.910,2021-08-22 22:55:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-22 22:55:00.000,00000000-0000-0000-0000-00003ca8d7c5,
,83.0,19,31,6,2,28,264,56,0,11,2,0,,1,52.0,,25.0,,,00000000-0000-0000-0000-00007c3252be.extra_data.json,3,88.63636,69,266,2021-08-15 17:34:00.000,,2021-08-15 22:30:03.138,2021-08-15 22:00:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-15 22:00:00.000,00000000-0000-0000-0000-00007c3252be,
,75.0,0,0,5,0,7,63,44,0,3,6,0,,1,6.0,,27.0,,,00000000-0000-0000-0000-000000ba22b8.extra_data.json,1,77.92207,42,69,2021-07-29 08:27:00.000,,2021-07-29 09:47:04.656,2021-07-29 09:35:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-29 09:35:00.000,00000000-0000-0000-0000-000000ba22b8,
,66.0,21,58,14,4,60,380,94,2,32,0,0,,1,62.0,,39.0,,,00000000-0000-0000-0000-00006c1118b8.extra_data.json,4,83.9895,73,380,2021-08-17 16:25:00.000,,2021-08-17 22:51:02.708,2021-08-17 22:45:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-17 22:45:00.000,00000000-0000-0000-0000-00006c1118b8,
,70.0,0,15,0,0,6,63,0,0,0,2,0,,1,30.0,,10.0,,,00000000-0000-0000-0000-000024fc1d20.extra_data.json,0,77.38096,53,65,2021-07-31 22:07:00.000,,2021-08-01 00:07:03.446,2021-07-31 23:12:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-31 23:12:00.000,00000000-0000-0000-0000-000024fc1d20,
,64.0,23,23,4,1,16,100,72,1,6,0,0,,1,46.0,,28.0,,,00000000-0000-0000-0000-000037fd43e6.extra_data.json,1,82.35294,66,100,2021-08-29 09:05:00.000,,2021-08-29 10:50:03.754,2021-08-29 10:44:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-29 10:44:00.000,00000000-0000-0000-0000-000037fd43e6,
,58.0,0,0,19,7,32,117,98,1,23,0,0,,1,12.0,,66.0,,,00000000-0000-0000-0000-00001990c7c1.extra_data.json,1,71.42857,35,117,2021-09-01 15:51:00.000,,2021-09-01 17:53:16.194,2021-09-01 17:47:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-01 17:47:00.000,00000000-0000-0000-0000-00001990c7c1,
,64.0,15,15,23,1,37,145,104,1,25,0,0,,1,31.0,,65.0,,,00000000-0000-0000-0000-000071415e4a.extra_data.json,1,72.0,62,145,2021-08-25 06:56:00.000,,2021-08-25 09:29:05.781,2021-08-25 09:20:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-25 09:20:00.000,00000000-0000-0000-0000-000071415e4a,
,57.0,12,12,3,3,31,106,45,2,19,0,0,,1,33.0,,54.0,,,00000000-0000-0000-0000-000031dbc137.extra_data.json,2,67.567566,55,106,2021-08-02 07:12:00.000,,2021-08-02 09:15:04.136,2021-08-02 08:58:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-02 08:58:00.000,00000000-0000-0000-0000-000031dbc137,
,70.0,0,3,0,0,11,65,0,0,3,0,0,,1,11.0,,22.0,,,00000000-0000-0000-0000-0000462b6c84.extra_data.json,0,70.12987,39,65,2021-08-18 23:45:00.000,,2021-08-19 01:14:01.945,2021-08-19 00:50:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-19 00:50:00.000,00000000-0000-0000-0000-0000462b6c84,
,66.0,46,46,20,9,47,406,191,1,11,1,0,,1,62.0,,25.0,,,00000000-0000-0000-0000-000045e9f88e.extra_data.json,3,88.423645,71,407,2021-08-31 16:11:00.000,,2021-08-31 23:06:02.203,2021-08-31 22:58:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-31 22:58:00.000,00000000-0000-0000-0000-000045e9f88e,
,70.0,0,0,0,0,9,99,0,0,6,0,0,,1,10.0,,15.0,,,00000000-0000-0000-0000-000057a049fe.extra_data.json,0,90.909096,32,99,2021-09-03 16:44:00.000,,2021-09-03 18:27:01.743,2021-09-03 18:23:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-03 18:23:00.000,00000000-0000-0000-0000-000057a049fe,
,75.0,5,34,1,0,11,166,68,0,6,2,0,,1,40.0,,12.0,,,00000000-0000-0000-0000-000014e7fa4f.extra_data.json,1,92.16868,75,168,2021-08-27 18:03:00.000,,2021-08-27 21:05:04.374,2021-08-27 20:50:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-27 20:50:00.000,00000000-0000-0000-0000-000014e7fa4f,
,68.0,14,24,6,7,27,210,48,1,11,0,0,,1,44.0,,31.0,,,00000000-0000-0000-0000-00002b509ad3.extra_data.json,3,86.30137,58,210,2021-08-03 23:35:00.000,,2021-08-04 03:14:04.386,2021-08-04 03:05:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-04 03:05:00.000,00000000-0000-0000-0000-00002b509ad3,
,70.0,0,0,0,0,21,89,0,0,18,0,0,,1,9.0,,44.0,,,00000000-0000-0000-0000-000046f50c22.extra_data.json,0,74.72527,31,89,2021-08-21 15:44:00.000,,2021-08-21 17:19:55.863,2021-08-21 17:13:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-21 17:13:00.000,00000000-0000-0000-0000-000046f50c22,
,73.0,0,15,2,2,5,99,44,0,0,0,0,,1,25.0,,10.0,,,00000000-0000-0000-0000-00003213cdec.extra_data.json,1,82.45614,61,99,2021-09-05 02:54:00.000,,2021-09-05 05:29:02.724,2021-09-05 04:33:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-05 04:33:00.000,00000000-0000-0000-0000-00003213cdec,
,74.0,13,40,8,1,41,221,73,0,23,3,0,,1,47.0,,40.0,,,00000000-0000-0000-0000-000064b79dec.extra_data.json,1,80.63063,68,224,2021-09-02 22:04:00.000,,2021-09-03 05:10:03.579,2021-09-03 01:48:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-03 01:48:00.000,00000000-0000-0000-0000-000064b79dec,
,74.0,24,27,47,1,62,403,310,0,31,0,0,,1,50.0,,38.0,,,00000000-0000-0000-0000-0000643da334.extra_data.json,1,84.61539,62,403,2021-08-29 16:38:00.000,,2021-08-29 23:52:04.488,2021-08-29 23:21:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-29 23:21:00.000,00000000-0000-0000-0000-0000643da334,
,70.0,0,0,0,0,23,77,0,0,12,0,0,,1,8.0,,45.0,,,00000000-0000-0000-0000-000010203544.extra_data.json,0,70.12987,31,77,2021-09-08 06:41:00.000,,2021-09-08 08:06:02.313,2021-09-08 07:58:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-08 07:58:00.000,00000000-0000-0000-0000-000010203544,
,73.0,0,0,11,2,13,61,61,0,6,0,0,,1,6.0,,49.0,,,00000000-0000-0000-0000-000022ec89e6.extra_data.json,1,64.93507,43,61,2021-09-04 16:20:00.000,,2021-09-04 22:21:01.868,2021-09-04 17:20:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-04 17:20:00.000,00000000-0000-0000-0000-000022ec89e6,
,80.0,23,59,2,5,32,223,60,0,13,0,0,,1,64.0,,24.0,,,00000000-0000-0000-0000-00005c34c922.extra_data.json,3,84.888885,74,223,2021-08-05 18:28:00.000,,2021-08-05 22:17:03.665,2021-08-05 22:11:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-05 22:11:00.000,00000000-0000-0000-0000-00005c34c922,
,78.0,27,35,5,2,35,202,74,0,11,0,0,,1,52.0,,30.0,,,00000000-0000-0000-0000-0000277f33c3.extra_data.json,2,82.67327,69,202,2021-08-31 23:36:00.000,,2021-09-01 03:01:01.093,2021-09-01 02:58:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-01 02:58:00.000,00000000-0000-0000-0000-0000277f33c3,
,74.0,0,0,9,1,21,90,61,0,14,0,0,,1,9.0,,54.0,,,00000000-0000-0000-0000-000045051cab.extra_data.json,1,75.82418,43,90,2021-08-23 03:57:00.000,,2021-08-23 05:42:00.554,2021-08-23 05:26:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-23 05:26:00.000,00000000-0000-0000-0000-000045051cab,
,70.0,0,34,0,0,26,193,0,0,17,0,0,,1,37.0,,22.0,,,00000000-0000-0000-0000-00005bc11323.extra_data.json,0,86.97917,46,193,2021-09-07 17:37:00.000,,2021-09-07 20:57:02.626,2021-09-07 20:50:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-07 20:50:00.000,00000000-0000-0000-0000-00005bc11323,
,74.0,20,20,4,1,14,105,75,0,10,0,0,,1,40.0,,28.0,,,00000000-0000-0000-0000-00003fe160a6.extra_data.json,1,84.25926,69,105,2021-08-08 07:32:00.000,,2021-08-08 09:29:11.229,2021-08-08 09:16:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-08 09:16:00.000,00000000-0000-0000-0000-00003fe160a6,
,79.0,20,20,12,1,36,178,89,0,16,0,0,,1,38.0,,43.0,,,00000000-0000-0000-0000-00005bf357f9.extra_data.json,2,76.344086,65,178,2021-09-03 02:07:00.000,,2021-09-03 05:32:03.253,2021-09-03 05:05:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-03 05:05:00.000,00000000-0000-0000-0000-00005bf357f9,
,74.0,16,24,12,1,27,161,110,0,12,2,0,,1,37.0,,35.0,,,00000000-0000-0000-0000-00003616be75.extra_data.json,1,82.82208,65,163,2021-09-11 07:24:00.000,,2021-09-11 10:12:04.097,2021-09-11 10:07:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-11 10:07:00.000,00000000-0000-0000-0000-00003616be75,
,75.0,0,0,51,0,56,293,257,0,26,0,0,,1,29.0,,48.0,,,00000000-0000-0000-0000-000052a36c6b.extra_data.json,1,81.4433,36,293,2021-08-25 15:58:00.000,,2021-08-25 21:43:03.054,2021-08-25 20:50:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-25 20:50:00.000,00000000-0000-0000-0000-000052a36c6b,
,74.0,0,28,14,1,36,291,81,1,18,0,0,,1,39.0,,36.0,,,00000000-0000-0000-0000-00002c6fbaa6.extra_data.json,3,87.13827,55,291,2021-09-09 15:57:00.000,,2021-09-09 21:06:05.601,2021-09-09 20:47:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-09 20:47:00.000,00000000-0000-0000-0000-00002c6fbaa6,
,70.0,0,0,0,0,22,83,0,0,17,0,0,,1,8.0,,47.0,,,00000000-0000-0000-0000-00000fc15a93.extra_data.json,0,69.318184,31,83,2021-08-10 06:38:00.000,,2021-08-10 08:13:01.655,2021-08-10 08:01:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-10 08:01:00.000,00000000-0000-0000-0000-00000fc15a93,
,60.0,14,57,5,10,65,468,102,2,31,0,0,,1,64.0,,25.0,,,00000000-0000-0000-0000-000062c26363.extra_data.json,4,85.021095,66,468,2021-09-04 18:04:00.000,,2021-09-05 03:40:02.339,2021-09-05 01:52:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-05 01:52:00.000,00000000-0000-0000-0000-000062c26363,
,76.0,8,8,1,4,15,152,60,0,3,0,0,,1,26.0,,14.0,,,00000000-0000-0000-0000-00006af7d43a.extra_data.json,2,90.72848,73,152,2021-08-28 10:48:00.000,,2021-08-28 13:34:04.142,2021-08-28 13:20:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-28 13:20:00.000,00000000-0000-0000-0000-00006af7d43a,
,54.0,2,12,1,16,30,169,71,1,22,0,0,,1,25.0,,32.0,,,00000000-0000-0000-0000-000075d9f495.extra_data.json,2,82.14286,50,169,2021-10-20 18:11:00.000,,2021-10-20 21:47:02.508,2021-10-20 21:00:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-10-20 21:00:00.000,00000000-0000-0000-0000-000075d9f495,
,47.0,33,62,4,13,56,356,74,3,30,0,0,,1,71.0,,30.0,,,00000000-0000-0000-0000-000016be87c2.extra_data.json,4,84.13598,68,356,2021-10-13 17:05:00.000,,2021-10-13 23:33:10.242,2021-10-13 23:00:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-10-13 23:00:00.000,00000000-0000-0000-0000-000016be87c2,
,70.0,0,0,0,0,0,0,0,0,0,0,0,,1,0.0,,0.0,,,00000000-0000-0000-0000-00001c9b847c.extra_data.json,0,83.56644,28,0,2021-08-13 01:14:00.000,,2021-08-13 05:50:12.711,2021-08-13 05:43:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-13 05:43:00.000,00000000-0000-0000-0000-00001c9b847c,
,62.0,35,35,6,8,27,155,84,1,7,0,0,,1,55.0,,29.0,,,00000000-0000-0000-0000-00004b9f0270.extra_data.json,2,81.52866,69,155,2021-09-08 03:37:00.000,,2021-09-08 06:18:03.386,2021-09-08 06:12:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-08 06:12:00.000,00000000-0000-0000-0000-00004b9f0270,
,74.0,17,17,16,1,23,103,67,0,12,1,0,,1,37.0,,58.0,,,00000000-0000-0000-0000-0000318105b9.extra_data.json,1,68.59504,68,104,2021-08-30 08:34:00.000,,2021-08-30 10:47:01.975,2021-08-30 10:17:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-30 10:17:00.000,00000000-0000-0000-0000-0000318105b9,
,60.0,11,11,1,5,6,70,70,1,3,0,0,,1,29.0,,14.0,,,00000000-0000-0000-0000-000002afe0e2.extra_data.json,1,88.88889,72,70,2021-10-23 15:04:00.000,,2021-10-23 16:25:01.971,2021-10-23 16:13:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-10-23 16:13:00.000,00000000-0000-0000-0000-000002afe0e2,
,78.0,30,39,5,7,23,204,62,0,5,0,0,,1,59.0,,22.0,,,00000000-0000-0000-0000-000037e2a24d.extra_data.json,3,82.88288,77,204,2021-10-22 17:28:00.000,,2021-10-22 21:12:03.599,2021-10-22 20:52:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-10-22 20:52:00.000,00000000-0000-0000-0000-000037e2a24d,
,78.0,0,3,5,2,23,193,52,0,7,0,0,,1,21.0,,25.0,,,00000000-0000-0000-0000-00007c29df88.extra_data.json,2,86.734695,47,193,2021-08-16 01:08:00.000,,2021-08-16 04:32:02.719,2021-08-16 04:20:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-16 04:20:00.000,00000000-0000-0000-0000-00007c29df88,
,,,,,,,,,,,,0,,,,,,,0,,,0.0,,,2021-10-29 15:10:00.000,,2021-10-30 05:04:04.752,2021-10-30 05:04:04.752,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,2021-10-29 21:30:00.000,4582ae24-6c95-4026-b249-b51db715e8bd,
,69.0,18,31,2,1,21,176,50,1,3,0,0,,1,50.0,,18.0,,,00000000-0000-0000-0000-00002c1ef4db.extra_data.json,2,86.11111,67,176,2021-09-01 18:26:00.000,,2021-09-01 21:29:15.803,2021-09-01 21:21:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-01 21:21:00.000,00000000-0000-0000-0000-00002c1ef4db,
,40.0,17,17,10,10,33,253,96,4,25,0,0,,1,39.0,,33.0,,,00000000-0000-0000-0000-00001f7a6196.extra_data.json,4,86.85259,57,253,2021-09-10 16:37:00.000,,2021-09-10 21:06:01.918,2021-09-10 20:50:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-10 20:50:00.000,00000000-0000-0000-0000-00001f7a6196,
,75.0,16,16,8,0,10,106,88,0,4,1,0,,1,33.0,,22.0,,,00000000-0000-0000-0000-000004ff8bbe.extra_data.json,1,85.087715,72,107,2021-10-26 17:52:00.000,,2021-10-30 04:56:37.804,2021-10-26 19:38:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-10-26 19:38:00.000,00000000-0000-0000-0000-000004ff8bbe,
,59.0,20,20,4,6,11,93,76,1,9,3,0,,1,41.0,,27.0,,,00000000-0000-0000-0000-000012acc15c.extra_data.json,1,87.23405,61,96,2021-08-17 23:22:00.000,,2021-08-18 04:36:03.215,2021-08-18 00:57:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-18 00:57:00.000,00000000-0000-0000-0000-000012acc15c,
,,,,,,,,,,,,,,,,,,,0,,,0.0,,,2021-07-07 15:30:00.000,,2021-07-08 07:46:37.216,2021-07-08 07:46:37.216,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,2021-07-07 22:00:00.000,1093cd91-065a-4743-a792-c319e517f533,
,70.0,0,11,0,0,7,73,0,0,0,0,0,,1,22.0,,10.0,,,00000000-0000-0000-0000-00001eb208d9.extra_data.json,0,81.48148,53,73,2021-10-20 14:56:00.000,,2021-10-20 16:20:02.528,2021-10-20 16:09:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-10-20 16:09:00.000,00000000-0000-0000-0000-00001eb208d9,
,56.0,17,35,6,4,30,195,86,2,17,0,0,,1,45.0,,31.0,,,00000000-0000-0000-0000-00006ae8c717.extra_data.json,2,83.75635,63,195,2021-09-03 19:25:00.000,,2021-09-03 22:47:02.439,2021-09-03 22:40:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-03 22:40:00.000,00000000-0000-0000-0000-00006ae8c717,
,74.0,0,0,17,1,33,206,113,0,21,0,0,,1,21.0,,41.0,,,00000000-0000-0000-0000-000000c3184c.extra_data.json,1,80.0,43,206,2021-08-19 07:38:00.000,,2021-08-19 11:55:02.942,2021-08-19 11:04:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-19 11:04:00.000,00000000-0000-0000-0000-000000c3184c,
,60.0,0,11,11,5,23,229,121,1,16,0,0,,1,28.0,,26.0,,,00000000-0000-0000-0000-00000d64356d.extra_data.json,1,88.84298,40,229,2021-11-05 10:40:00.000,,2021-11-08 05:06:44.411,2021-11-05 14:29:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-11-05 14:29:00.000,00000000-0000-0000-0000-00000d64356d,
,77.0,18,33,4,3,17,179,70,0,0,0,0,,1,47.0,,15.0,,,00000000-0000-0000-0000-00004468bdc8.extra_data.json,2,90.44944,76,179,2021-07-10 19:02:00.000,,2021-07-10 22:19:05.281,2021-07-10 22:00:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-07-10 22:00:00.000,00000000-0000-0000-0000-00004468bdc8,
,80.0,4,21,15,0,50,320,102,0,33,0,0,,1,40.0,,41.0,,,00000000-0000-0000-0000-000029e2fdc7.extra_data.json,2,84.22713,60,320,2021-09-05 16:41:00.000,,2021-09-05 22:07:02.442,2021-09-05 22:00:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-09-05 22:00:00.000,00000000-0000-0000-0000-000029e2fdc7,
,50.0,24,36,5,15,39,348,77,3,16,0,0,,1,58.0,,22.0,,,00000000-0000-0000-0000-000068d09a96.extra_data.json,5,88.69565,63,348,2021-08-21 17:35:00.000,,2021-08-22 03:31:03.085,2021-08-21 23:22:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-08-21 23:22:00.000,00000000-0000-0000-0000-000068d09a96,
,73.0,22,22,4,2,6,62,62,0,0,0,0,,1,56.0,,16.0,,,00000000-0000-0000-0000-0000776221e1.extra_data.json,1,91.803276,76,62,2021-10-22 21:29:00.000,,2021-10-22 22:39:05.388,2021-10-22 22:30:00.000,UTC+0900,3IGv5P20p2,,com.sec.android.app.shealth,2021-10-22 22:30:00.000,00000000-0000-0000-0000-0000776221e1,
