com.samsung.health.food_intake,6196009,4
start_time,amount,custom,update_time,create_time,meal_type,name,unit,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
2021-07-28 02:53:26.237,2.0,,2021-07-28 07:12:32.862,2021-07-28 07:12:17.540,100002,가지나물,120001,142.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,4a801bca-c503-48a7-879c-97cc90800503,3c779370-ae38-4780-85b5-4ce48415a81a,
2021-07-18 10:18:00.000,1.0,,2021-07-18 13:58:09.887,2021-07-18 13:58:09.887,100003,참맛 초코우유(빙그레),120001,150.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,ad7096f8-38c8-4bb0-861b-dc1310f3580a,64a9fad6-ccb0-43ae-8781-ed57aaf2a3e6,
2021-07-16 04:07:46.135,1.0,,2021-07-16 04:58:10.262,2021-07-16 04:56:52.185,100002,열무김치,120001,12.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,581d2e95-f5de-4510-92b5-7c828ded949c,41994c1f-daae-43fe-8b9a-06393cf8bc3c,
2021-07-28 09:00:00.000,1.0,,2021-07-28 13:33:33.050,2021-07-28 13:33:33.050,100003,떠먹는 불가리스(딸기)(불가리스),120001,90.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,165caa7f-a329-4237-b36c-26a62058a316,44b0948c-5a99-4675-9ce2-23d598841cae,
2021-07-12 11:06:00.000,1.0,,2021-07-12 14:12:31.190,2021-07-12 14:12:31.190,100003,열무김치,120001,12.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,f6e92cbc-074e-47b8-ae7e-021d124bc429,41994c1f-daae-43fe-8b9a-06393cf8bc3c,
2021-07-29 12:13:47.280,1.0,,2021-07-29 12:14:42.560,2021-07-29 12:14:42.560,100003,밥,120001,300.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,d17e25fe-a1d1-4c8d-97fc-4dd3588adc45,d52e2c7b-0668-44dc-ad49-0bda9e6b2d50,
2021-07-16 11:33:00.000,1.0,,2021-07-16 14:32:21.486,2021-07-16 14:32:21.486,100003,떠먹는 불가리스(딸기)(불가리스),120001,90.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,e5ddb302-55bb-4bfa-bbb0-12ccf1cbad95,44b0948c-5a99-4675-9ce2-23d598841cae,
2021-07-19 12:06:35.485,1.0,,2021-07-19 14:08:41.487,2021-07-19 05:40:25.073,100003,캔커피,120001,64.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,35a408eb-575f-41b6-a8df-c0e34977d58f,aab4a70d-52d4-46a1-85a0-76e47f7b8b28,
2021-07-30 04:12:00.000,1.0,,2021-07-30 07:10:19.522,2021-07-30 07:09:37.029,100002,육개장,120001,165.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,fdbcfd87-4135-4eea-9d9b-be9fe7439e62,10082b1f-5088-47ae-9990-d421e36ca33b,
2021-07-17 04:09:16.188,1.0,,2021-07-17 05:52:09.795,2021-07-17 05:52:09.795,100002,열무김치,120001,12.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,dadead9e-038b-4778-9121-267b23ed924d,41994c1f-daae-43fe-8b9a-06393cf8bc3c,
2021-07-20 04:13:28.132,1.0,,2021-07-20 04:17:32.397,2021-07-20 04:17:32.397,100002,아이스 아메리카노,120001,20.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,ba61393e-eff2-4a76-a9a3-37490d2695c4,aecc58c4-ad60-4b0b-9eb1-bd5e1ba5cdfd,
2021-07-13 03:05:04.754,100.0,,2021-07-13 03:07:00.075,2021-07-13 03:07:00.075,100002,양파,120001,42.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,e658d37d-5d6e-4264-9925-b5060e621d72,a42529b8-3f9e-481a-a632-93d3591ef7b0,
2021-07-30 11:32:00.000,1.0,,2021-07-30 13:06:30.931,2021-07-30 13:06:30.931,100003,소세지,120001,105.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,6b36c383-340a-4559-b8d1-d5d0a70d4602,74bcff46-a760-4c7e-8ffa-45586ec918ef,
2021-07-20 23:00:00.000,0.0,,2021-07-21 07:44:27.147,2021-07-21 07:44:27.147,100001,,-1,0.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,8e07890f-d483-490f-a29c-d71ae3c80489,meal_skipped,
2021-07-18 03:17:11.672,1.0,,2021-07-18 03:42:42.858,2021-07-18 03:41:28.743,100002,밥,120001,300.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,faf5d69e-8aab-40e0-8e08-d2ac968af4de,d52e2c7b-0668-44dc-ad49-0bda9e6b2d50,
2021-07-31 11:21:51.723,1.0,,2021-07-31 11:22:04.974,2021-07-31 11:22:04.974,100003,닭볶음탕,120001,230.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,0a919999-a7ef-4a05-aa33-a65a25d4af17,cc58cf64-2bf9-4909-b9b9-a9276b102924,
2021-07-13 11:35:15.045,1.0,,2021-07-13 12:19:25.981,2021-07-13 12:18:53.251,100003,양파장아찌,120001,18.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,274f0256-3bab-4131-9e72-b1f300f45ce5,7c4b8896-a984-46f5-8738-738619ded25e,
2021-07-21 12:03:00.000,1.0,,2021-07-21 14:15:12.784,2021-07-21 14:15:12.784,100003,깻잎나물,120001,47.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,265f8c3d-44ae-4c22-b52a-9d59088979c0,f1e01775-cb87-4db7-a2f1-ac69abebb82e,
2021-08-01 03:49:53.598,1.0,,2021-08-01 05:53:07.875,2021-08-01 05:53:07.875,100002,호박죽,120001,211.0,UTC+0900,QyB8D3zs1J,,com.sec.android.app.shealth,6bcf4c9c-aecc-43e8-820f-d3744b219eca,24cd6ecd-bc28-454e-89ab-669bc245a973,
